frontdistances1,frontdistances2,frontdistances3,frontdistances4,frontdistances5,frontdistances6,frontdistances7,frontdistances8,frontdistances9,frontdistances10,frontdistances11,frontdistances12,frontdistances13,frontdistances14,frontdistances15,frontdistances16,frontdistances17,frontdistances18,frontdistances19,Speed,accelerate,brake,steering,target speed,
13.4816,16.3633,23.5301,32.4939,41.1378,58.0788,200.0,157.95,56.1214,17.5727,9.19536,6.16809,4.65234,3.75354,3.16446,2.75269,2.22546,1.72815,1.5636,5.2116,1.0,0.0,-0.4632033688071989,359.19623020371284,
13.4668,16.8684,25.2603,36.5566,48.6605,79.2187,200.0,96.113,28.2403,12.2443,7.57402,5.48016,4.31161,3.57391,3.07065,2.70914,2.23511,1.78088,1.65564,5.49642,1.0,0.0,-0.49316731704060657,324.0414540884066,
13.486,17.4539,27.3608,42.0565,60.6347,200.0,144.821,49.9164,17.3327,9.54844,6.54132,4.98872,4.05249,3.43256,2.99619,2.6759,2.24774,1.83417,1.75092,5.78882,1.0,0.0,-0.6145478880510812,350.0568806260734,
13.5377,18.1241,29.9303,49.9201,85.0944,198.115,87.239,26.97,12.5414,7.96648,5.83765,4.62656,3.85333,3.32208,2.93872,2.65247,2.26404,1.88873,1.85016,6.05357,1.0,0.0,-0.6420117070152154,319.82519981585085,
13.6246,18.9058,33.1968,62.7437,200.0,135.151,46.2754,17.4125,9.94311,6.91642,5.31848,4.34265,3.69141,3.23053,2.89108,2.63409,2.28149,1.94354,1.95319,6.40502,1.0,0.0,-0.7452001842786733,343.5256915605578,
13.7498,19.8263,37.5147,91.877,187.558,80.161,26.142,12.8317,8.32587,6.16522,4.91663,4.11176,3.55539,3.15216,2.85019,2.61902,2.29938,1.99841,2.06055,6.72286,1.0,0.0,-0.7696952255498808,310.39791660799176,
13.916,20.9178,43.5198,200.0,125.553,42.9835,17.3731,10.2411,7.22613,5.60022,4.59552,3.91989,3.43939,3.08429,2.81476,2.60663,2.31757,2.05353,2.17285,7.02863,1.0,0.0,-0.8459531826768186,318.91264431416715,
14.1291,22.2337,52.6514,175.985,72.8047,25.1069,12.9545,8.58226,6.42266,5.15466,4.32947,3.7554,3.3374,3.0235,2.78271,2.59558,2.33551,2.10883,2.29108,6.84027,1.0,0.0,-0.8601250100399253,260.46082453438805,
14.3792,23.7569,68.0039,116.926,40.3295,17.3058,10.4752,7.48268,5.83936,4.81323,4.11841,3.6221,3.25409,2.9743,2.75787,2.58905,2.3551,2.16443,2.41321,5.90248,1.0,0.0,-0.8765683489202922,194.47483826131236,
14.6312,25.3424,102.68,73.6535,26.1334,13.619,9.05063,6.78246,5.44769,4.57779,3.97195,3.53082,3.19937,2.94507,2.74731,2.59283,2.38013,2.22089,2.53424,4.8146,1.0,0.0,-0.8972020703626294,174.72420636189003,
14.8759,26.9561,200.0,47.438,19.618,11.5713,8.15528,6.31418,5.17752,4.41373,3.87079,3.46976,3.16547,2.93054,2.74731,2.60431,2.40887,2.27704,2.65198,3.80778,1.0,0.0,-0.9351618791109655,237.62056044182611,
15.1064,28.5664,200.0,33.6191,16.1551,10.3086,7.5587,5.9899,4.98746,4.29858,3.80139,3.43021,3.14642,2.92645,2.75464,2.62061,2.43945,2.3316,2.76483,2.99933,1.0,0.0,-0.9385386331353237,227.1477217896237,
15.3208,30.1565,169.641,26.2272,14.0753,9.46869,7.14068,5.75717,4.85031,4.21637,3.75351,3.40509,3.13733,2.92914,2.76636,2.63971,2.47046,2.38348,2.87152,2.27023,1.0,0.0,-0.9407247084755511,195.7824954849788,
15.5121,31.6686,141.587,22.0228,12.7497,8.89574,6.84646,5.59171,4.75323,4.15976,3.72241,3.39117,3.13574,2.93665,2.78119,2.6604,2.50073,2.43182,2.96967,1.6802,1.0,0.0,-0.9426035952539681,169.08980750983483,
15.6787,33.0739,119.508,19.4357,11.8594,8.49374,6.63644,5.47348,4.6853,4.12164,3.70364,3.38556,3.13959,2.94763,2.79773,2.68158,2.52985,2.47638,3.05872,1.125,1.0,0.0,-0.9443329868358568,148.8883349520327,
15.8156,34.3095,103.003,17.7954,11.2613,8.21689,6.49135,5.39319,4.6409,4.09909,3.69501,3.3866,3.14758,2.96082,2.81519,2.7027,2.55707,2.51624,3.13708,0.624035,1.0,0.0,-0.9458850400457983,134.19977723461065,
15.9211,35.3298,91.2755,16.746,10.8655,8.0325,6.39614,5.34265,4.61505,4.08832,3.69415,3.39246,3.15826,2.97534,2.8327,2.72278,2.58167,2.55066,3.20319,0.260356,1.0,0.0,-0.9471920702824644,123.9864942843088,
15.9921,36.0801,83.6311,16.114,10.6267,7.92435,6.3436,5.31784,4.60574,4.08835,3.7002,3.40265,3.17145,2.99078,2.85004,2.74176,2.6037,2.57965,3.25629,-0.0976983,1.0,0.0,-0.9481618137917387,117.4479982432441,
16.0304,36.5501,79.2048,15.7788,10.5062,7.87491,6.32444,5.31329,4.60925,4.0965,3.71127,3.41565,3.18591,3.00629,2.86646,2.75897,2.6225,2.60291,3.29608,-0.397845,1.0,0.0,-0.9667741479328621,113.72879406478336,
16.0446,36.7843,77.0524,15.6395,10.4642,7.86412,6.32578,5.32043,4.61926,4.10803,3.7236,3.42847,3.19897,3.01965,2.88,2.77277,2.63684,2.61957,3.32263,-0.336208,1.0,0.0,-0.9672049642554712,112.07998573338692,
16.052,36.9158,75.878,15.566,10.4427,7.85947,6.32781,5.3255,4.62576,4.1152,3.73126,3.43628,3.20697,3.02777,2.88818,2.78101,2.64551,2.62939,3.33832,-0.151038,1.0,0.0,-0.9674446364681705,111.1834222187173,
16.0563,36.991,75.2211,15.5239,10.4303,7.85639,6.32868,5.328,4.62912,4.11899,3.73529,3.44049,3.21124,3.0321,2.89258,2.78558,2.65015,2.63489,3.34692,-0.111567,1.0,0.0,-0.9675803508688215,110.68353519500099,
16.061,37.0608,74.6303,15.4836,10.4169,7.85196,6.32793,5.32916,4.63113,4.12161,3.7381,3.44348,3.21436,3.03534,2.89594,2.78894,2.65375,2.63904,3.35394,-0.0573855,1.0,0.0,-0.9677039822798189,110.23655503686884,
16.0672,37.136,74.0139,15.4365,10.399,7.84446,6.32487,5.32809,4.63138,4.12247,3.7395,3.44519,3.21625,3.03748,2.89819,2.79132,2.65637,2.64246,3.3598,-0.00216214,1.0,0.0,-0.9678348204703564,109.77338499077402,
16.0752,37.2208,73.344,15.3808,10.3764,7.83353,6.31897,5.32501,4.62985,4.12204,3.73956,3.4458,3.21729,3.03864,2.8996,2.79297,2.65833,2.64514,3.36493,0.0395651,1.0,0.0,-0.9679790906686943,109.27377400757149,
16.0819,37.2901,72.8086,15.3351,10.3571,7.82386,6.31386,5.32211,4.62823,4.12119,3.73926,3.44592,3.21765,3.03925,2.90033,2.79388,2.65955,2.64685,3.36859,0.0826419,1.0,0.0,-0.9680955084616306,108.87607947440628,
16.0879,37.3477,72.3736,15.2962,10.3402,7.81506,6.30868,5.31885,4.62616,4.11987,3.73853,3.4455,3.21747,3.03925,2.90063,2.79425,2.66016,2.64795,3.37115,0.116889,1.0,0.0,-0.9681910504591554,108.55457059309964,
16.0894,37.364,72.2496,15.2854,10.3358,7.81284,6.30733,5.31812,4.62564,4.11963,3.7384,3.44543,3.21747,3.03937,2.9007,2.79437,2.66034,2.64838,3.37195,0.151997,1.0,0.0,-0.9682182390439122,108.46264448814121,
16.0886,37.3553,72.3159,15.291,10.3382,7.81397,6.30798,5.31848,4.62585,4.11975,3.73846,3.44543,3.21747,3.03931,2.90057,2.79425,2.66028,2.64813,3.37152,0.180996,1.0,0.0,-0.9682037010150264,108.51181005063646,
16.0869,37.3424,72.4083,15.301,10.3432,7.81689,6.31005,5.32001,4.62714,4.12067,3.73926,3.44604,3.21796,3.03979,2.90106,2.79462,2.66052,2.64832,3.37152,-0.277967,1.0,0.0,-0.9681830413496497,108.5791665835499,
